#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.600,91.200] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
40488859659.8,3.776,7.25186e+05,2.71492e+03,2.83631e-18,2.90145e-11
40491849531.3,3.776,7.25282e+05,2.71462e+03,2.83552e-18,2.90039e-11
40494839402.8,3.776,7.25377e+05,2.71431e+03,2.83472e-18,2.89933e-11
40497829274.4,3.776,7.25473e+05,2.71401e+03,2.83393e-18,2.89828e-11
40500819145.9,3.777,7.25569e+05,2.71370e+03,2.83314e-18,2.89722e-11
40503809017.4,3.777,7.25664e+05,2.71339e+03,2.83235e-18,2.89616e-11
40506798889.0,3.777,7.25760e+05,2.71309e+03,2.83156e-18,2.89511e-11
40509788760.5,3.778,7.25856e+05,2.71278e+03,2.83077e-18,2.89405e-11
40512778632.0,3.778,7.25951e+05,2.71248e+03,2.82998e-18,2.89299e-11
40515768503.6,3.778,7.26047e+05,2.71217e+03,2.82919e-18,2.89194e-11
40518758375.1,3.778,7.26143e+05,2.71187e+03,2.82839e-18,2.89089e-11
40521748246.6,3.779,7.26238e+05,2.71156e+03,2.82761e-18,2.88983e-11
40524738118.2,3.779,7.26334e+05,2.71126e+03,2.82682e-18,2.88878e-11
40527727989.7,3.779,7.26430e+05,2.71095e+03,2.82603e-18,2.88773e-11
40530717861.2,3.780,7.26525e+05,2.71064e+03,2.82524e-18,2.88667e-11
40533707732.8,3.780,7.26621e+05,2.71034e+03,2.82445e-18,2.88562e-11
40536697604.3,3.780,7.26717e+05,2.71003e+03,2.82366e-18,2.88457e-11
40539687475.8,3.780,7.26812e+05,2.70973e+03,2.82287e-18,2.88352e-11
40542677347.4,3.781,7.26908e+05,2.70942e+03,2.82208e-18,2.88247e-11
40545667218.9,3.781,7.27004e+05,2.70912e+03,2.82130e-18,2.88142e-11
40548657090.4,3.781,7.27099e+05,2.70881e+03,2.82051e-18,2.88037e-11
40551646962.0,3.781,7.27195e+05,2.70851e+03,2.81972e-18,2.87932e-11
40554636833.5,3.782,7.27291e+05,2.70820e+03,2.81894e-18,2.87827e-11
40557626705.0,3.782,7.27387e+05,2.70790e+03,2.81815e-18,2.87723e-11
40560616576.6,3.782,7.27482e+05,2.70759e+03,2.81736e-18,2.87618e-11
40563606448.1,3.783,7.27578e+05,2.70729e+03,2.81658e-18,2.87513e-11
40566596319.6,3.783,7.27674e+05,2.70698e+03,2.81579e-18,2.87408e-11
40569586191.2,3.783,7.27769e+05,2.70668e+03,2.81501e-18,2.87304e-11
40572576062.7,3.783,7.27865e+05,2.70638e+03,2.81422e-18,2.87199e-11
40575565934.2,3.784,7.27961e+05,2.70607e+03,2.81344e-18,2.87095e-11
40578555805.8,3.784,7.28057e+05,2.70577e+03,2.81265e-18,2.86990e-11
40581545677.3,3.784,7.28152e+05,2.70546e+03,2.81187e-18,2.86886e-11
40584535548.8,3.785,7.28248e+05,2.70516e+03,2.81108e-18,2.86782e-11
40587525420.4,3.785,7.28344e+05,2.70485e+03,2.81030e-18,2.86677e-11
40590515291.9,3.785,7.28440e+05,2.70455e+03,2.80952e-18,2.86573e-11
40593505163.4,3.785,7.28535e+05,2.70424e+03,2.80873e-18,2.86469e-11
40596495035.0,3.786,7.28631e+05,2.70394e+03,2.80795e-18,2.86364e-11
40599484906.5,3.786,7.28727e+05,2.70364e+03,2.80717e-18,2.86260e-11
40602474778.0,3.786,7.28823e+05,2.70333e+03,2.80639e-18,2.86156e-11
40605464649.6,3.786,7.28919e+05,2.70303e+03,2.80560e-18,2.86052e-11
40608454521.1,3.787,7.29015e+05,2.70272e+03,2.80482e-18,2.85948e-11
40611444392.6,3.787,7.29110e+05,2.70242e+03,2.80404e-18,2.85844e-11
40614434264.2,3.787,7.29206e+05,2.70212e+03,2.80326e-18,2.85740e-11
40617424135.7,3.788,7.29302e+05,2.70181e+03,2.80248e-18,2.85636e-11
40620414007.2,3.788,7.29398e+05,2.70151e+03,2.80170e-18,2.85533e-11
40623403878.8,3.788,7.29494e+05,2.70120e+03,2.80092e-18,2.85429e-11
40626393750.3,3.788,7.29590e+05,2.70090e+03,2.80014e-18,2.85325e-11
40629383621.8,3.789,7.29686e+05,2.70060e+03,2.79936e-18,2.85221e-11
40632373493.4,3.789,7.29782e+05,2.70029e+03,2.79858e-18,2.85118e-11
40635363364.9,3.789,7.29878e+05,2.69999e+03,2.79780e-18,2.85014e-11
40638353236.4,3.790,7.29973e+05,2.69969e+03,2.79702e-18,2.84911e-11
40641343108.0,3.790,7.30069e+05,2.69938e+03,2.79624e-18,2.84807e-11
40644332979.5,3.790,7.30165e+05,2.69908e+03,2.79546e-18,2.84703e-11
40647322851.0,3.790,7.30261e+05,2.69877e+03,2.79468e-18,2.84600e-11
40650312722.6,3.791,7.30357e+05,2.69847e+03,2.79390e-18,2.84497e-11
40653302594.1,3.791,7.30453e+05,2.69817e+03,2.79312e-18,2.84393e-11
40656292465.6,3.791,7.30549e+05,2.69786e+03,2.79235e-18,2.84290e-11
40659282337.2,3.791,7.30645e+05,2.69756e+03,2.79157e-18,2.84187e-11
40662272208.7,3.792,7.30742e+05,2.69726e+03,2.79079e-18,2.84083e-11
40665262080.2,3.792,7.30838e+05,2.69695e+03,2.79001e-18,2.83980e-11
40668251951.8,3.792,7.30934e+05,2.69665e+03,2.78924e-18,2.83877e-11
40671241823.3,3.793,7.31030e+05,2.69635e+03,2.78846e-18,2.83774e-11
40674231694.8,3.793,7.31126e+05,2.69604e+03,2.78768e-18,2.83671e-11
40677221566.4,3.793,7.31222e+05,2.69574e+03,2.78691e-18,2.83568e-11
40680211437.9,3.793,7.31318e+05,2.69544e+03,2.78613e-18,2.83465e-11
40683201309.4,3.794,7.31414e+05,2.69513e+03,2.78535e-18,2.83362e-11
40686191181.0,3.794,7.31511e+05,2.69483e+03,2.78458e-18,2.83259e-11
40689181052.5,3.794,7.31607e+05,2.69453e+03,2.78380e-18,2.83156e-11
40692170924.0,3.795,7.31703e+05,2.69422e+03,2.78303e-18,2.83054e-11
40695160795.6,3.795,7.31799e+05,2.69392e+03,2.78225e-18,2.82951e-11
40698150667.1,3.795,7.31896e+05,2.69362e+03,2.78148e-18,2.82848e-11
40701140538.6,3.795,7.31992e+05,2.69331e+03,2.78070e-18,2.82745e-11
40704130410.2,3.796,7.32088e+05,2.69301e+03,2.77993e-18,2.82643e-11
40707120281.7,3.796,7.32184e+05,2.69271e+03,2.77916e-18,2.82540e-11
40710110153.2,3.796,7.32281e+05,2.69241e+03,2.77838e-18,2.82438e-11
40713100024.8,3.797,7.32377e+05,2.69210e+03,2.77761e-18,2.82335e-11
40716089896.3,3.797,7.32473e+05,2.69180e+03,2.77684e-18,2.82233e-11
40719079767.8,3.797,7.32570e+05,2.69150e+03,2.77606e-18,2.82130e-11
40722069639.4,3.797,7.32666e+05,2.69119e+03,2.77529e-18,2.82028e-11
40725059510.9,3.798,7.32762e+05,2.69089e+03,2.77452e-18,2.81925e-11
40728049382.4,3.798,7.32859e+05,2.69059e+03,2.77375e-18,2.81823e-11
40731039254.0,3.798,7.32955e+05,2.69028e+03,2.77297e-18,2.81721e-11
40734029125.5,3.798,7.33052e+05,2.68998e+03,2.77220e-18,2.81619e-11
40737018997.0,3.799,7.33148e+05,2.68968e+03,2.77143e-18,2.81516e-11
40740008868.6,3.799,7.33245e+05,2.68938e+03,2.77066e-18,2.81414e-11
40742998740.1,3.799,7.33341e+05,2.68907e+03,2.76989e-18,2.81312e-11
40745988611.6,3.800,7.33438e+05,2.68877e+03,2.76912e-18,2.81210e-11
40748978483.2,3.800,7.33534e+05,2.68847e+03,2.76835e-18,2.81108e-11
40751968354.7,3.800,7.33631e+05,2.68817e+03,2.76758e-18,2.81006e-11
40754958226.2,3.800,7.33727e+05,2.68786e+03,2.76681e-18,2.80904e-11
40757948097.8,3.801,7.33824e+05,2.68756e+03,2.76604e-18,2.80802e-11
40760937969.3,3.801,7.33920e+05,2.68726e+03,2.76527e-18,2.80700e-11
40763927840.8,3.801,7.34017e+05,2.68695e+03,2.76450e-18,2.80599e-11
40766917712.4,3.802,7.34114e+05,2.68665e+03,2.76373e-18,2.80497e-11
40769907583.9,3.802,7.34210e+05,2.68635e+03,2.76296e-18,2.80395e-11
40772897455.4,3.802,7.34307e+05,2.68605e+03,2.76219e-18,2.80294e-11
40775887327.0,3.802,7.34404e+05,2.68575e+03,2.76142e-18,2.80192e-11
40778877198.5,3.803,7.34500e+05,2.68544e+03,2.76065e-18,2.80090e-11
40781867070.0,3.803,7.34597e+05,2.68514e+03,2.75988e-18,2.79989e-11
40784856941.6,3.803,7.34694e+05,2.68484e+03,2.75912e-18,2.79887e-11
40787846813.1,3.803,7.34790e+05,2.68454e+03,2.75835e-18,2.79786e-11
40790836684.6,3.804,7.34887e+05,2.68423e+03,2.75758e-18,2.79684e-11
40793826556.2,3.804,7.34984e+05,2.68393e+03,2.75682e-18,2.79583e-11
40796816427.7,3.804,7.35080e+05,2.68363e+03,2.75605e-18,2.79482e-11
40799806299.2,3.805,7.35177e+05,2.68333e+03,2.75528e-18,2.79380e-11
40802796170.8,3.805,7.35274e+05,2.68302e+03,2.75452e-18,2.79279e-11
40805786042.3,3.805,7.35371e+05,2.68272e+03,2.75375e-18,2.79178e-11
40808775913.8,3.805,7.35468e+05,2.68242e+03,2.75298e-18,2.79077e-11
40811765785.4,3.806,7.35564e+05,2.68212e+03,2.75222e-18,2.78976e-11
40814755656.9,3.806,7.35661e+05,2.68182e+03,2.75145e-18,2.78874e-11
40817745528.4,3.806,7.35758e+05,2.68151e+03,2.75069e-18,2.78773e-11
40820735400.0,3.807,7.35855e+05,2.68121e+03,2.74992e-18,2.78672e-11
40823725271.5,3.807,7.35952e+05,2.68091e+03,2.74916e-18,2.78571e-11
40826715143.0,3.807,7.36049e+05,2.68061e+03,2.74839e-18,2.78471e-11
40829705014.6,3.807,7.36145e+05,2.68031e+03,2.74763e-18,2.78370e-11
40832694886.1,3.808,7.36242e+05,2.68001e+03,2.74687e-18,2.78269e-11
40835684757.6,3.808,7.36339e+05,2.67970e+03,2.74610e-18,2.78168e-11
40838674629.2,3.808,7.36436e+05,2.67940e+03,2.74534e-18,2.78067e-11
40841664500.7,3.809,7.36533e+05,2.67910e+03,2.74458e-18,2.77967e-11
40844654372.2,3.809,7.36630e+05,2.67880e+03,2.74381e-18,2.77866e-11
40847644243.8,3.809,7.36727e+05,2.67850e+03,2.74305e-18,2.77765e-11
40850634115.3,3.809,7.36824e+05,2.67820e+03,2.74229e-18,2.77665e-11
40853623986.8,3.810,7.36921e+05,2.67789e+03,2.74153e-18,2.77564e-11
40856613858.4,3.810,7.37018e+05,2.67759e+03,2.74076e-18,2.77464e-11
40859603729.9,3.810,7.37115e+05,2.67729e+03,2.74000e-18,2.77363e-11
40862593601.4,3.810,7.37212e+05,2.67699e+03,2.73924e-18,2.77263e-11
40865583473.0,3.811,7.37309e+05,2.67669e+03,2.73848e-18,2.77163e-11
40868573344.5,3.811,7.37406e+05,2.67639e+03,2.73772e-18,2.77062e-11
40871563216.0,3.811,7.37503e+05,2.67609e+03,2.73696e-18,2.76962e-11
40874553087.6,3.812,7.37600e+05,2.67579e+03,2.73620e-18,2.76862e-11
40877542959.1,3.812,7.37697e+05,2.67548e+03,2.73544e-18,2.76762e-11
40880532830.6,3.812,7.37794e+05,2.67518e+03,2.73468e-18,2.76662e-11
40883522702.2,3.812,7.37891e+05,2.67488e+03,2.73392e-18,2.76562e-11
40886512573.7,3.813,7.37988e+05,2.67458e+03,2.73316e-18,2.76461e-11
40889502445.2,3.813,7.38085e+05,2.67428e+03,2.73240e-18,2.76361e-11
40892492316.8,3.813,7.38182e+05,2.67398e+03,2.73164e-18,2.76262e-11
40895482188.3,3.814,7.38279e+05,2.67368e+03,2.73088e-18,2.76162e-11
40898472059.8,3.814,7.38376e+05,2.67338e+03,2.73013e-18,2.76062e-11
40901461931.4,3.814,7.38473e+05,2.67308e+03,2.72937e-18,2.75962e-11
40904451802.9,3.814,7.38570e+05,2.67278e+03,2.72861e-18,2.75862e-11
40907441674.4,3.815,7.38667e+05,2.67248e+03,2.72785e-18,2.75762e-11
40910431546.0,3.815,7.38764e+05,2.67218e+03,2.72709e-18,2.75663e-11
40913421417.5,3.815,7.38861e+05,2.67187e+03,2.72634e-18,2.75563e-11
40916411289.0,3.815,7.38959e+05,2.67157e+03,2.72558e-18,2.75463e-11
40919401160.6,3.816,7.39056e+05,2.67127e+03,2.72482e-18,2.75364e-11
40922391032.1,3.816,7.39153e+05,2.67097e+03,2.72407e-18,2.75264e-11
40925380903.6,3.816,7.39250e+05,2.67067e+03,2.72331e-18,2.75165e-11
40928370775.2,3.817,7.39347e+05,2.67037e+03,2.72256e-18,2.75065e-11
40931360646.7,3.817,7.39444e+05,2.67007e+03,2.72180e-18,2.74966e-11
40934350518.2,3.817,7.39541e+05,2.66977e+03,2.72105e-18,2.74867e-11
40937340389.8,3.817,7.39639e+05,2.66947e+03,2.72029e-18,2.74767e-11
40940330261.3,3.818,7.39736e+05,2.66917e+03,2.71954e-18,2.74668e-11
40943320132.8,3.818,7.39833e+05,2.66887e+03,2.71878e-18,2.74569e-11
40946310004.4,3.818,7.39930e+05,2.66857e+03,2.71803e-18,2.74470e-11
40949299875.9,3.819,7.40027e+05,2.66827e+03,2.71727e-18,2.74371e-11
40952289747.4,3.819,7.40125e+05,2.66797e+03,2.71652e-18,2.74272e-11
40955279619.0,3.819,7.40222e+05,2.66767e+03,2.71577e-18,2.74173e-11
40958269490.5,3.819,7.40319e+05,2.66737e+03,2.71501e-18,2.74074e-11
40961259362.0,3.820,7.40416e+05,2.66707e+03,2.71426e-18,2.73975e-11
40964249233.6,3.820,7.40513e+05,2.66677e+03,2.71351e-18,2.73876e-11
40967239105.1,3.820,7.40611e+05,2.66647e+03,2.71276e-18,2.73777e-11
40970228976.6,3.820,7.40708e+05,2.66617e+03,2.71201e-18,2.73678e-11
40973218848.2,3.821,7.40805e+05,2.66587e+03,2.71125e-18,2.73579e-11
40976208719.7,3.821,7.40902e+05,2.66557e+03,2.71050e-18,2.73480e-11
40979198591.2,3.821,7.41000e+05,2.66527e+03,2.70975e-18,2.73382e-11
40982188462.8,3.822,7.41097e+05,2.66497e+03,2.70900e-18,2.73283e-11
40985178334.3,3.822,7.41194e+05,2.66468e+03,2.70825e-18,2.73185e-11
40988168205.8,3.822,7.41291e+05,2.66438e+03,2.70750e-18,2.73086e-11
40991158077.4,3.822,7.41389e+05,2.66408e+03,2.70675e-18,2.72987e-11
40994147948.9,3.823,7.41486e+05,2.66378e+03,2.70600e-18,2.72889e-11
40997137820.4,3.823,7.41583e+05,2.66348e+03,2.70525e-18,2.72791e-11
41000127692.0,3.823,7.41681e+05,2.66318e+03,2.70450e-18,2.72692e-11
41003117563.5,3.824,7.41778e+05,2.66288e+03,2.70375e-18,2.72594e-11
41006107435.0,3.824,7.41875e+05,2.66258e+03,2.70300e-18,2.72495e-11
41009097306.6,3.824,7.41973e+05,2.66228e+03,2.70225e-18,2.72397e-11
41012087178.1,3.824,7.42070e+05,2.66198e+03,2.70150e-18,2.72299e-11
41015077049.6,3.825,7.42167e+05,2.66168e+03,2.70076e-18,2.72201e-11
41018066921.2,3.825,7.42265e+05,2.66138e+03,2.70001e-18,2.72103e-11
41021056792.7,3.825,7.42362e+05,2.66109e+03,2.69926e-18,2.72005e-11
41024046664.2,3.826,7.42459e+05,2.66079e+03,2.69851e-18,2.71907e-11
41027036535.8,3.826,7.42557e+05,2.66049e+03,2.69777e-18,2.71809e-11
41030026407.3,3.826,7.42654e+05,2.66019e+03,2.69702e-18,2.71711e-11
41033016278.8,3.826,7.42751e+05,2.65989e+03,2.69627e-18,2.71613e-11
41036006150.4,3.827,7.42849e+05,2.65959e+03,2.69553e-18,2.71515e-11
41038996021.9,3.827,7.42946e+05,2.65929e+03,2.69478e-18,2.71417e-11
41041985893.4,3.827,7.43044e+05,2.65900e+03,2.69403e-18,2.71319e-11
41044975765.0,3.827,7.43141e+05,2.65870e+03,2.69329e-18,2.71222e-11
41047965636.5,3.828,7.43238e+05,2.65840e+03,2.69254e-18,2.71124e-11
41050955508.0,3.828,7.43336e+05,2.65810e+03,2.69180e-18,2.71026e-11
41053945379.6,3.828,7.43433e+05,2.65780e+03,2.69105e-18,2.70929e-11
41056935251.1,3.829,7.43531e+05,2.65750e+03,2.69031e-18,2.70831e-11
41059925122.6,3.829,7.43628e+05,2.65721e+03,2.68957e-18,2.70733e-11
41062914994.2,3.829,7.43726e+05,2.65691e+03,2.68882e-18,2.70636e-11
41065904865.7,3.829,7.43823e+05,2.65661e+03,2.68808e-18,2.70539e-11
41068894737.2,3.830,7.43920e+05,2.65631e+03,2.68733e-18,2.70441e-11
41071884608.8,3.830,7.44018e+05,2.65601e+03,2.68659e-18,2.70344e-11
41074874480.3,3.830,7.44115e+05,2.65572e+03,2.68585e-18,2.70247e-11
41077864351.8,3.831,7.44213e+05,2.65542e+03,2.68511e-18,2.70149e-11
41080854223.4,3.831,7.44310e+05,2.65512e+03,2.68436e-18,2.70052e-11
41083844094.9,3.831,7.44408e+05,2.65482e+03,2.68362e-18,2.69955e-11
41086833966.4,3.831,7.44505e+05,2.65452e+03,2.68288e-18,2.69858e-11
41089823838.0,3.832,7.44603e+05,2.65423e+03,2.68214e-18,2.69761e-11
41092813709.5,3.832,7.44700e+05,2.65393e+03,2.68140e-18,2.69664e-11
41095803581.0,3.832,7.44798e+05,2.65363e+03,2.68066e-18,2.69567e-11
41098793452.6,3.832,7.44895e+05,2.65333e+03,2.67991e-18,2.69470e-11
41101783324.1,3.833,7.44993e+05,2.65304e+03,2.67917e-18,2.69373e-11
41104773195.6,3.833,7.45090e+05,2.65274e+03,2.67843e-18,2.69276e-11
41107763067.2,3.833,7.45188e+05,2.65244e+03,2.67769e-18,2.69179e-11
41110752938.7,3.834,7.45285e+05,2.65214e+03,2.67695e-18,2.69082e-11
41113742810.2,3.834,7.45383e+05,2.65185e+03,2.67621e-18,2.68985e-11
41116732681.8,3.834,7.45480e+05,2.65155e+03,2.67547e-18,2.68889e-11
41119722553.3,3.834,7.45578e+05,2.65125e+03,2.67474e-18,2.68792e-11
41122712424.8,3.835,7.45676e+05,2.65096e+03,2.67400e-18,2.68695e-11
41125702296.4,3.835,7.45773e+05,2.65066e+03,2.67326e-18,2.68599e-11
41128692167.9,3.835,7.45871e+05,2.65036e+03,2.67252e-18,2.68502e-11
41131682039.4,3.836,7.45968e+05,2.65006e+03,2.67178e-18,2.68406e-11
41134671911.0,3.836,7.46066e+05,2.64977e+03,2.67104e-18,2.68309e-11
41137661782.5,3.836,7.46163e+05,2.64947e+03,2.67031e-18,2.68213e-11
41140651654.0,3.836,7.46261e+05,2.64917e+03,2.66957e-18,2.68117e-11
41143641525.6,3.837,7.46359e+05,2.64888e+03,2.66883e-18,2.68020e-11
41146631397.1,3.837,7.46456e+05,2.64858e+03,2.66810e-18,2.67924e-11
41149621268.6,3.837,7.46554e+05,2.64828e+03,2.66736e-18,2.67828e-11
41152611140.2,3.838,7.46652e+05,2.64799e+03,2.66662e-18,2.67731e-11
41155601011.7,3.838,7.46749e+05,2.64769e+03,2.66589e-18,2.67635e-11
41158590883.2,3.838,7.46847e+05,2.64739e+03,2.66515e-18,2.67539e-11
41161580754.8,3.838,7.46944e+05,2.64710e+03,2.66442e-18,2.67443e-11
41164570626.3,3.839,7.47042e+05,2.64680e+03,2.66368e-18,2.67347e-11
41167560497.8,3.839,7.47140e+05,2.64650e+03,2.66294e-18,2.67251e-11
41170550369.4,3.839,7.47237e+05,2.64621e+03,2.66221e-18,2.67155e-11
41173540240.9,3.839,7.47335e+05,2.64591e+03,2.66148e-18,2.67059e-11
41176530112.4,3.840,7.47433e+05,2.64561e+03,2.66074e-18,2.66963e-11
41179519984.0,3.840,7.47530e+05,2.64532e+03,2.66001e-18,2.66868e-11
41182509855.5,3.840,7.47628e+05,2.64502e+03,2.65927e-18,2.66772e-11
41185499727.0,3.841,7.47726e+05,2.64473e+03,2.65854e-18,2.66676e-11
41188489598.6,3.841,7.47823e+05,2.64443e+03,2.65781e-18,2.66580e-11
41212489070.6,3.843,7.48608e+05,2.64206e+03,2.65193e-18,2.65814e-11
41236488542.6,3.845,7.49393e+05,2.63968e+03,2.64607e-18,2.65050e-11
41260488014.7,3.848,7.50178e+05,2.63731e+03,2.64023e-18,2.64289e-11
41284487486.7,3.850,7.50964e+05,2.63495e+03,2.63440e-18,2.63530e-11
41308486958.7,3.852,7.51750e+05,2.63259e+03,2.62859e-18,2.62774e-11
41332486430.7,3.854,7.52536e+05,2.63023e+03,2.62279e-18,2.62021e-11
41356485902.8,3.857,7.53323e+05,2.62787e+03,2.61701e-18,2.61270e-11
41380485374.8,3.859,7.54111e+05,2.62552e+03,2.61125e-18,2.60522e-11
41404484846.8,3.861,7.54898e+05,2.62317e+03,2.60550e-18,2.59777e-11
41428484318.9,3.863,7.55687e+05,2.62082e+03,2.59977e-18,2.59034e-11
41452483790.9,3.865,7.56475e+05,2.61848e+03,2.59405e-18,2.58294e-11
41476483262.9,3.868,7.57264e+05,2.61613e+03,2.58835e-18,2.57556e-11
41500482735.0,3.870,7.58054e+05,2.61380e+03,2.58266e-18,2.56821e-11
41524482207.0,3.872,7.58844e+05,2.61146e+03,2.57699e-18,2.56089e-11
41548481679.0,3.874,7.59634e+05,2.60913e+03,2.57134e-18,2.55359e-11
41572481151.1,3.877,7.60424e+05,2.60680e+03,2.56570e-18,2.54631e-11
41596480623.1,3.879,7.61214e+05,2.60448e+03,2.56008e-18,2.53907e-11
41620480095.1,3.881,7.62005e+05,2.60216e+03,2.55448e-18,2.53185e-11
41644479567.2,3.883,7.62795e+05,2.59984e+03,2.54889e-18,2.52465e-11
41668479039.2,3.886,7.63586e+05,2.59753e+03,2.54332e-18,2.51749e-11
41692478511.2,3.888,7.64375e+05,2.59522e+03,2.53777e-18,2.51035e-11
41716477983.2,3.890,7.65165e+05,2.59292e+03,2.53223e-18,2.50324e-11
41740477455.3,3.892,7.65954e+05,2.59062e+03,2.52672e-18,2.49615e-11
41764476927.3,3.895,7.66743e+05,2.58833e+03,2.52122e-18,2.48909e-11
41788476399.3,3.897,7.67531e+05,2.58604e+03,2.51574e-18,2.48206e-11
41812475871.4,3.899,7.68319e+05,2.58375e+03,2.51027e-18,2.47506e-11
41836475343.4,3.901,7.69107e+05,2.58147e+03,2.50482e-18,2.46808e-11
41860474815.4,3.904,7.69894e+05,2.57920e+03,2.49939e-18,2.46113e-11
41884474287.5,3.906,7.70682e+05,2.57693e+03,2.49398e-18,2.45421e-11
41908473759.5,3.908,7.71469e+05,2.57466e+03,2.48858e-18,2.44731e-11
41932473231.5,3.910,7.72256e+05,2.57240e+03,2.48320e-18,2.44043e-11
41956472703.6,3.912,7.73042e+05,2.57014e+03,2.47784e-18,2.43358e-11
41980472175.6,3.915,7.73829e+05,2.56789e+03,2.47249e-18,2.42676e-11
42004471647.6,3.917,7.74616e+05,2.56564e+03,2.46716e-18,2.41996e-11
42028471119.7,3.919,7.75403e+05,2.56339e+03,2.46184e-18,2.41318e-11
42052470591.7,3.921,7.76190e+05,2.56115e+03,2.45654e-18,2.40643e-11
42076470063.7,3.924,7.76978e+05,2.55891e+03,2.45125e-18,2.39970e-11
42100469535.8,3.926,7.77765e+05,2.55667e+03,2.44597e-18,2.39300e-11
42124469007.8,3.928,7.78552e+05,2.55444e+03,2.44072e-18,2.38632e-11
42148468479.8,3.930,7.79340e+05,2.55221e+03,2.43547e-18,2.37966e-11
42172467951.8,3.933,7.80128e+05,2.54998e+03,2.43025e-18,2.37303e-11
42196467423.9,3.935,7.80916e+05,2.54776e+03,2.42503e-18,2.36642e-11
42220466895.9,3.937,7.81704e+05,2.54554e+03,2.41984e-18,2.35983e-11
42244466367.9,3.939,7.82492e+05,2.54332e+03,2.41465e-18,2.35327e-11
42268465840.0,3.942,7.83280e+05,2.54111e+03,2.40948e-18,2.34673e-11
42292465312.0,3.944,7.84069e+05,2.53890e+03,2.40433e-18,2.34021e-11
42316464784.0,3.946,7.84857e+05,2.53669e+03,2.39919e-18,2.33371e-11
42340464256.1,3.948,7.85646e+05,2.53449e+03,2.39407e-18,2.32724e-11
42364463728.1,3.951,7.86435e+05,2.53229e+03,2.38895e-18,2.32079e-11
42388463200.1,3.953,7.87224e+05,2.53009e+03,2.38386e-18,2.31437e-11
42412462672.2,3.955,7.88013e+05,2.52790e+03,2.37878e-18,2.30796e-11
42436462144.2,3.957,7.88803e+05,2.52571e+03,2.37371e-18,2.30158e-11
42460461616.2,3.959,7.89592e+05,2.52352e+03,2.36866e-18,2.29522e-11
42484461088.3,3.962,7.90382e+05,2.52134e+03,2.36362e-18,2.28888e-11
42508460560.3,3.964,7.91172e+05,2.51916e+03,2.35859e-18,2.28257e-11
42532460032.3,3.966,7.91962e+05,2.51699e+03,2.35358e-18,2.27627e-11
42556459504.3,3.968,7.92752e+05,2.51481e+03,2.34858e-18,2.27000e-11
42580458976.4,3.971,7.93543e+05,2.51264e+03,2.34360e-18,2.26375e-11
42604458448.4,3.973,7.94333e+05,2.51048e+03,2.33863e-18,2.25752e-11
42628457920.4,3.975,7.95124e+05,2.50831e+03,2.33367e-18,2.25132e-11
42652457392.5,3.977,7.95915e+05,2.50615e+03,2.32873e-18,2.24513e-11
42676456864.5,3.980,7.96706e+05,2.50399e+03,2.32381e-18,2.23897e-11
42700456336.5,3.982,7.97497e+05,2.50184e+03,2.31889e-18,2.23283e-11
42724455808.6,3.984,7.98288e+05,2.49969e+03,2.31399e-18,2.22671e-11
42748455280.6,3.986,7.99079e+05,2.49754e+03,2.30910e-18,2.22061e-11
42772454752.6,3.989,7.99871e+05,2.49540e+03,2.30423e-18,2.21453e-11
42796454224.7,3.991,8.00663e+05,2.49326e+03,2.29937e-18,2.20847e-11
42820453696.7,3.993,8.01455e+05,2.49112e+03,2.29452e-18,2.20243e-11
42844453168.7,3.995,8.02247e+05,2.48898e+03,2.28969e-18,2.19642e-11
42868452640.8,3.998,8.03039e+05,2.48685e+03,2.28487e-18,2.19042e-11
42892452112.8,4.000,8.03832e+05,2.48472e+03,2.28007e-18,2.18445e-11
42916451584.8,4.002,8.04624e+05,2.48260e+03,2.27527e-18,2.17849e-11
42940451056.9,4.004,8.05417e+05,2.48048e+03,2.27049e-18,2.17256e-11
42964450528.9,4.006,8.06210e+05,2.47836e+03,2.26573e-18,2.16664e-11
42988450000.9,4.009,8.07003e+05,2.47624e+03,2.26097e-18,2.16075e-11
43012449472.9,4.011,8.07796e+05,2.47413e+03,2.25623e-18,2.15488e-11
43036448945.0,4.013,8.08590e+05,2.47202e+03,2.25151e-18,2.14902e-11
43060448417.0,4.015,8.09383e+05,2.46991e+03,2.24679e-18,2.14319e-11
43084447889.0,4.018,8.10177e+05,2.46781e+03,2.24209e-18,2.13738e-11
43108447361.1,4.020,8.10971e+05,2.46571e+03,2.23740e-18,2.13159e-11
43132446833.1,4.022,8.11765e+05,2.46361e+03,2.23273e-18,2.12581e-11
43156446305.1,4.024,8.12559e+05,2.46152e+03,2.22807e-18,2.12006e-11
43180445777.2,4.027,8.13353e+05,2.45943e+03,2.22342e-18,2.11433e-11
43204445249.2,4.029,8.14148e+05,2.45734e+03,2.21878e-18,2.10861e-11
43228444721.2,4.031,8.14942e+05,2.45526e+03,2.21416e-18,2.10292e-11
43252444193.3,4.033,8.15737e+05,2.45317e+03,2.20954e-18,2.09724e-11
