#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.620,91.165] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
12249064776.8,1.142,2.71364e+03,7.33837e+03,8.34177e-15,5.19562e-08
12252057571.6,1.143,2.72948e+03,7.35420e+03,8.28932e-15,5.19058e-08
12255050366.5,1.143,2.74524e+03,7.36968e+03,8.23772e-15,5.18572e-08
12258043161.4,1.143,2.76091e+03,7.38481e+03,8.18695e-15,5.18105e-08
12261035956.3,1.143,2.77650e+03,7.39960e+03,8.13700e-15,5.17657e-08
12264028751.1,1.144,2.79201e+03,7.41404e+03,8.08785e-15,5.17228e-08
12267021546.0,1.144,2.80744e+03,7.42814e+03,8.03948e-15,5.16816e-08
12270014340.9,1.144,2.82279e+03,7.44191e+03,7.99186e-15,5.16423e-08
12273007135.7,1.144,2.83806e+03,7.45534e+03,7.94499e-15,5.16047e-08
12275999930.6,1.145,2.85325e+03,7.46845e+03,7.89884e-15,5.15688e-08
12278992725.5,1.145,2.86836e+03,7.48123e+03,7.85340e-15,5.15346e-08
12281985520.3,1.145,2.88340e+03,7.49370e+03,7.80864e-15,5.15020e-08
12284978315.2,1.146,2.89835e+03,7.50585e+03,7.76456e-15,5.14711e-08
12287971110.1,1.146,2.91324e+03,7.51769e+03,7.72113e-15,5.14417e-08
12290963904.9,1.146,2.92804e+03,7.52923e+03,7.67834e-15,5.14138e-08
12293956699.8,1.146,2.94278e+03,7.54048e+03,7.63617e-15,5.13874e-08
12296949494.7,1.147,2.95744e+03,7.55143e+03,7.59461e-15,5.13625e-08
12299942289.6,1.147,2.97204e+03,7.56210e+03,7.55363e-15,5.13389e-08
12302935084.4,1.147,2.98657e+03,7.57248e+03,7.51323e-15,5.13167e-08
12305927879.3,1.148,3.00103e+03,7.58260e+03,7.47339e-15,5.12959e-08
12308920674.2,1.148,3.01543e+03,7.59245e+03,7.43409e-15,5.12762e-08
12311913469.0,1.148,3.02976e+03,7.60203e+03,7.39532e-15,5.12579e-08
12314906263.9,1.148,3.04404e+03,7.61136e+03,7.35706e-15,5.12407e-08
12317899058.8,1.149,3.05826e+03,7.62045e+03,7.31930e-15,5.12246e-08
12320891853.6,1.149,3.07242e+03,7.62929e+03,7.28203e-15,5.12097e-08
12323884648.5,1.149,3.08652e+03,7.63790e+03,7.24523e-15,5.11958e-08
12326877443.4,1.149,3.10058e+03,7.64628e+03,7.20889e-15,5.11829e-08
12329870238.2,1.150,3.11458e+03,7.65444e+03,7.17299e-15,5.11709e-08
12332863033.1,1.150,3.12853e+03,7.66239e+03,7.13754e-15,5.11599e-08
12335855828.0,1.150,3.14244e+03,7.67012e+03,7.10250e-15,5.11498e-08
12338848622.9,1.151,3.15630e+03,7.67765e+03,7.06787e-15,5.11406e-08
12341841417.7,1.151,3.17013e+03,7.68499e+03,7.03364e-15,5.11321e-08
12344834212.6,1.151,3.18391e+03,7.69213e+03,6.99980e-15,5.11244e-08
12347827007.5,1.151,3.19765e+03,7.69909e+03,6.96634e-15,5.11175e-08
12350819802.3,1.152,3.21136e+03,7.70587e+03,6.93324e-15,5.11112e-08
12353812597.2,1.152,3.22503e+03,7.71248e+03,6.90050e-15,5.11056e-08
12356805392.1,1.152,3.23867e+03,7.71892e+03,6.86811e-15,5.11006e-08
12359798186.9,1.153,3.25228e+03,7.72520e+03,6.83605e-15,5.10962e-08
12362790981.8,1.153,3.26587e+03,7.73133e+03,6.80433e-15,5.10924e-08
12365783776.7,1.153,3.27942e+03,7.73730e+03,6.77292e-15,5.10890e-08
12368776571.5,1.153,3.29296e+03,7.74313e+03,6.74182e-15,5.10862e-08
12371769366.4,1.154,3.30647e+03,7.74882e+03,6.71103e-15,5.10838e-08
12374762161.3,1.154,3.31996e+03,7.75438e+03,6.68052e-15,5.10818e-08
12377754956.2,1.154,3.33343e+03,7.75980e+03,6.65031e-15,5.10802e-08
12380747751.0,1.155,3.34688e+03,7.76510e+03,6.62038e-15,5.10790e-08
12383740545.9,1.155,3.36032e+03,7.77028e+03,6.59071e-15,5.10781e-08
12386733340.8,1.155,3.37375e+03,7.77534e+03,6.56132e-15,5.10776e-08
12389726135.6,1.155,3.38716e+03,7.78029e+03,6.53218e-15,5.10773e-08
12392718930.5,1.156,3.40056e+03,7.78514e+03,6.50329e-15,5.10773e-08
12395711725.4,1.156,3.41395e+03,7.78988e+03,6.47465e-15,5.10775e-08
12398704520.2,1.156,3.42734e+03,7.79452e+03,6.44625e-15,5.10779e-08
12401697315.1,1.156,3.44072e+03,7.79906e+03,6.41808e-15,5.10785e-08
12404690110.0,1.157,3.45410e+03,7.80351e+03,6.39014e-15,5.10792e-08
12407682904.8,1.157,3.46747e+03,7.80788e+03,6.36242e-15,5.10802e-08
12410675699.7,1.157,3.48084e+03,7.81216e+03,6.33493e-15,5.10812e-08
12413668494.6,1.158,3.49421e+03,7.81635e+03,6.30764e-15,5.10823e-08
12416661289.5,1.158,3.50759e+03,7.82047e+03,6.28057e-15,5.10836e-08
12419654084.3,1.158,3.52096e+03,7.82452e+03,6.25369e-15,5.10849e-08
12422646879.2,1.158,3.53434e+03,7.82849e+03,6.22702e-15,5.10862e-08
12425639674.1,1.159,3.54772e+03,7.83239e+03,6.20055e-15,5.10876e-08
12428632468.9,1.159,3.56111e+03,7.83622e+03,6.17426e-15,5.10890e-08
12431625263.8,1.159,3.57450e+03,7.83999e+03,6.14816e-15,5.10904e-08
12434618058.7,1.160,3.58791e+03,7.84370e+03,6.12225e-15,5.10918e-08
12437610853.5,1.160,3.60132e+03,7.84735e+03,6.09651e-15,5.10932e-08
12440603648.4,1.160,3.61474e+03,7.85094e+03,6.07095e-15,5.10946e-08
12443596443.3,1.160,3.62817e+03,7.85448e+03,6.04557e-15,5.10959e-08
12446589238.1,1.161,3.64162e+03,7.85797e+03,6.02035e-15,5.10971e-08
12449582033.0,1.161,3.65507e+03,7.86140e+03,5.99530e-15,5.10983e-08
12452574827.9,1.161,3.66855e+03,7.86479e+03,5.97042e-15,5.10993e-08
12455567622.7,1.161,3.68203e+03,7.86813e+03,5.94569e-15,5.11003e-08
12458560417.6,1.162,3.69553e+03,7.87143e+03,5.92112e-15,5.11012e-08
12461553212.5,1.162,3.70905e+03,7.87469e+03,5.89671e-15,5.11020e-08
12464546007.4,1.162,3.72258e+03,7.87790e+03,5.87246e-15,5.11026e-08
12467538802.2,1.163,3.73613e+03,7.88107e+03,5.84835e-15,5.11032e-08
12470531597.1,1.163,3.74970e+03,7.88421e+03,5.82439e-15,5.11036e-08
12473524392.0,1.163,3.76329e+03,7.88731e+03,5.80058e-15,5.11038e-08
12476517186.8,1.163,3.77689e+03,7.89037e+03,5.77691e-15,5.11039e-08
12479509981.7,1.164,3.79052e+03,7.89340e+03,5.75338e-15,5.11038e-08
12482502776.6,1.164,3.80417e+03,7.89640e+03,5.72999e-15,5.11036e-08
12485495571.4,1.164,3.81784e+03,7.89937e+03,5.70674e-15,5.11032e-08
12488488366.3,1.165,3.83153e+03,7.90231e+03,5.68362e-15,5.11026e-08
12491481161.2,1.165,3.84524e+03,7.90522e+03,5.66064e-15,5.11019e-08
12494473956.0,1.165,3.85898e+03,7.90810e+03,5.63779e-15,5.11009e-08
12497466750.9,1.165,3.87274e+03,7.91095e+03,5.61506e-15,5.10998e-08
12500459545.8,1.166,3.88652e+03,7.91378e+03,5.59247e-15,5.10985e-08
12503452340.7,1.166,3.90033e+03,7.91659e+03,5.57001e-15,5.10969e-08
12506445135.5,1.166,3.91416e+03,7.91937e+03,5.54767e-15,5.10952e-08
12509437930.4,1.167,3.92802e+03,7.92213e+03,5.52545e-15,5.10933e-08
12512430725.3,1.167,3.94190e+03,7.92486e+03,5.50336e-15,5.10911e-08
12515423520.1,1.167,3.95581e+03,7.92758e+03,5.48138e-15,5.10887e-08
12518416315.0,1.167,3.96975e+03,7.93027e+03,5.45953e-15,5.10862e-08
12521409109.9,1.168,3.98371e+03,7.93295e+03,5.43779e-15,5.10834e-08
12524401904.7,1.168,3.99770e+03,7.93560e+03,5.41617e-15,5.10803e-08
12527394699.6,1.168,4.01172e+03,7.93824e+03,5.39467e-15,5.10771e-08
12530387494.5,1.168,4.02576e+03,7.94086e+03,5.37328e-15,5.10736e-08
12533380289.3,1.169,4.03983e+03,7.94346e+03,5.35201e-15,5.10699e-08
12536373084.2,1.169,4.05394e+03,7.94605e+03,5.33085e-15,5.10660e-08
12539365879.1,1.169,4.06807e+03,7.94861e+03,5.30979e-15,5.10618e-08
12542358674.0,1.170,4.08223e+03,7.95117e+03,5.28885e-15,5.10574e-08
12545351468.8,1.170,4.09641e+03,7.95371e+03,5.26802e-15,5.10528e-08
12548344263.7,1.170,4.11063e+03,7.95623e+03,5.24729e-15,5.10479e-08
12551337058.6,1.170,4.12488e+03,7.95874e+03,5.22667e-15,5.10428e-08
12554329853.4,1.171,4.13916e+03,7.96124e+03,5.20616e-15,5.10375e-08
12557322648.3,1.171,4.15347e+03,7.96372e+03,5.18575e-15,5.10319e-08
12560315443.2,1.171,4.16781e+03,7.96619e+03,5.16545e-15,5.10261e-08
12563308238.0,1.172,4.18218e+03,7.96864e+03,5.14525e-15,5.10200e-08
12566301032.9,1.172,4.19658e+03,7.97109e+03,5.12515e-15,5.10137e-08
12569293827.8,1.172,4.21101e+03,7.97352e+03,5.10515e-15,5.10072e-08
12572286622.6,1.172,4.22547e+03,7.97594e+03,5.08526e-15,5.10004e-08
12575279417.5,1.173,4.23997e+03,7.97835e+03,5.06546e-15,5.09934e-08
12578272212.4,1.173,4.25449e+03,7.98075e+03,5.04576e-15,5.09861e-08
12581265007.3,1.173,4.26905e+03,7.98314e+03,5.02616e-15,5.09786e-08
12584257802.1,1.173,4.28364e+03,7.98552e+03,5.00666e-15,5.09709e-08
12587250597.0,1.174,4.29827e+03,7.98789e+03,4.98726e-15,5.09629e-08
12590243391.9,1.174,4.31292e+03,7.99024e+03,4.96795e-15,5.09547e-08
12593236186.7,1.174,4.32761e+03,7.99259e+03,4.94873e-15,5.09462e-08
12596228981.6,1.175,4.34233e+03,7.99493e+03,4.92961e-15,5.09375e-08
12599221776.5,1.175,4.35709e+03,7.99726e+03,4.91059e-15,5.09286e-08
12602214571.3,1.175,4.37187e+03,7.99958e+03,4.89165e-15,5.09194e-08
12605207366.2,1.175,4.38669e+03,8.00189e+03,4.87281e-15,5.09100e-08
12608200161.1,1.176,4.40155e+03,8.00420e+03,4.85406e-15,5.09003e-08
12611192955.9,1.176,4.41643e+03,8.00649e+03,4.83540e-15,5.08904e-08
12614185750.8,1.176,4.43136e+03,8.00878e+03,4.81683e-15,5.08803e-08
12617178545.7,1.177,4.44631e+03,8.01106e+03,4.79836e-15,5.08699e-08
12620171340.6,1.177,4.46130e+03,8.01333e+03,4.77997e-15,5.08593e-08
12623164135.4,1.177,4.47632e+03,8.01559e+03,4.76167e-15,5.08485e-08
12626156930.3,1.177,4.49138e+03,8.01784e+03,4.74345e-15,5.08374e-08
12629149725.2,1.178,4.50647e+03,8.02009e+03,4.72533e-15,5.08261e-08
12632142520.0,1.178,4.52160e+03,8.02233e+03,4.70729e-15,5.08145e-08
12635135314.9,1.178,4.53676e+03,8.02456e+03,4.68934e-15,5.08028e-08
12638128109.8,1.179,4.55195e+03,8.02679e+03,4.67147e-15,5.07908e-08
12641120904.6,1.179,4.56718e+03,8.02900e+03,4.65369e-15,5.07785e-08
12644113699.5,1.179,4.58244e+03,8.03121e+03,4.63599e-15,5.07661e-08
12647106494.4,1.179,4.59774e+03,8.03342e+03,4.61838e-15,5.07534e-08
12650099289.2,1.180,4.61308e+03,8.03562e+03,4.60085e-15,5.07404e-08
12653092084.1,1.180,4.62845e+03,8.03781e+03,4.58340e-15,5.07273e-08
12656084879.0,1.180,4.64385e+03,8.03999e+03,4.56604e-15,5.07139e-08
12659077673.9,1.180,4.65929e+03,8.04217e+03,4.54876e-15,5.07003e-08
12662070468.7,1.181,4.67477e+03,8.04434e+03,4.53156e-15,5.06865e-08
12665063263.6,1.181,4.69028e+03,8.04650e+03,4.51444e-15,5.06725e-08
12668056058.5,1.181,4.70582e+03,8.04866e+03,4.49740e-15,5.06582e-08
12671048853.3,1.182,4.72140e+03,8.05081e+03,4.48044e-15,5.06437e-08
12674041648.2,1.182,4.73702e+03,8.05296e+03,4.46356e-15,5.06290e-08
12677034443.1,1.182,4.75268e+03,8.05510e+03,4.44676e-15,5.06141e-08
12680027237.9,1.182,4.76836e+03,8.05723e+03,4.43003e-15,5.05990e-08
12683020032.8,1.183,4.78409e+03,8.05936e+03,4.41339e-15,5.05836e-08
12686012827.7,1.183,4.79985e+03,8.06148e+03,4.39682e-15,5.05680e-08
12689005622.5,1.183,4.81565e+03,8.06360e+03,4.38033e-15,5.05523e-08
12691998417.4,1.184,4.83148e+03,8.06571e+03,4.36392e-15,5.05363e-08
12694991212.3,1.184,4.84735e+03,8.06781e+03,4.34758e-15,5.05201e-08
12697984007.2,1.184,4.86326e+03,8.06991e+03,4.33132e-15,5.05036e-08
12700976802.0,1.184,4.87920e+03,8.07200e+03,4.31513e-15,5.04870e-08
12703969596.9,1.185,4.89518e+03,8.07409e+03,4.29902e-15,5.04702e-08
12706962391.8,1.185,4.91120e+03,8.07617e+03,4.28298e-15,5.04532e-08
12709955186.6,1.185,4.92725e+03,8.07825e+03,4.26701e-15,5.04359e-08
12712947981.5,1.185,4.94334e+03,8.08032e+03,4.25112e-15,5.04185e-08
12715940776.4,1.186,4.95946e+03,8.08239e+03,4.23531e-15,5.04008e-08
12718933571.2,1.186,4.97563e+03,8.08445e+03,4.21956e-15,5.03830e-08
12721926366.1,1.186,4.99183e+03,8.08650e+03,4.20389e-15,5.03649e-08
12724919161.0,1.187,5.00806e+03,8.08855e+03,4.18829e-15,5.03467e-08
12727911955.8,1.187,5.02434e+03,8.09059e+03,4.17276e-15,5.03282e-08
12730904750.7,1.187,5.04065e+03,8.09263e+03,4.15730e-15,5.03096e-08
12733897545.6,1.187,5.05700e+03,8.09467e+03,4.14192e-15,5.02907e-08
12736890340.5,1.188,5.07338e+03,8.09670e+03,4.12660e-15,5.02717e-08
12739883135.3,1.188,5.08981e+03,8.09872e+03,4.11135e-15,5.02525e-08
12742875930.2,1.188,5.10627e+03,8.10074e+03,4.09617e-15,5.02330e-08
12745868725.1,1.189,5.12276e+03,8.10275e+03,4.08106e-15,5.02134e-08
12748861519.9,1.189,5.13930e+03,8.10476e+03,4.06602e-15,5.01936e-08
12751854314.8,1.189,5.15587e+03,8.10676e+03,4.05105e-15,5.01736e-08
12754847109.7,1.189,5.17248e+03,8.10876e+03,4.03615e-15,5.01535e-08
12757839904.5,1.190,5.18913e+03,8.11075e+03,4.02131e-15,5.01331e-08
12760832699.4,1.190,5.20582e+03,8.11274e+03,4.00654e-15,5.01125e-08
12763825494.3,1.190,5.22254e+03,8.11472e+03,3.99184e-15,5.00918e-08
12766818289.1,1.191,5.23930e+03,8.11670e+03,3.97720e-15,5.00709e-08
12769811084.0,1.191,5.25610e+03,8.11868e+03,3.96263e-15,5.00498e-08
12772803878.9,1.191,5.27294e+03,8.12064e+03,3.94813e-15,5.00285e-08
12775796673.7,1.191,5.28982e+03,8.12261e+03,3.93369e-15,5.00070e-08
12778789468.6,1.192,5.30673e+03,8.12457e+03,3.91931e-15,4.99854e-08
12781782263.5,1.192,5.32368e+03,8.12652e+03,3.90500e-15,4.99636e-08
12784827575.2,1.192,5.34097e+03,8.12850e+03,3.89051e-15,4.99412e-08
12787926325.3,1.192,5.35861e+03,8.13052e+03,3.87583e-15,4.99182e-08
12791079451.5,1.193,5.37659e+03,8.13256e+03,3.86096e-15,4.98947e-08
12794287908.0,1.193,5.39494e+03,8.13463e+03,3.84590e-15,4.98705e-08
12797552665.7,1.193,5.41365e+03,8.13674e+03,3.83065e-15,4.98457e-08
12800874712.6,1.194,5.43273e+03,8.13887e+03,3.81521e-15,4.98202e-08
12804255053.9,1.194,5.45221e+03,8.14104e+03,3.79958e-15,4.97941e-08
12807694712.7,1.194,5.47207e+03,8.14324e+03,3.78376e-15,4.97674e-08
12811194729.8,1.195,5.49233e+03,8.14547e+03,3.76774e-15,4.97399e-08
12814756164.3,1.195,5.51301e+03,8.14773e+03,3.75152e-15,4.97117e-08
12818380093.9,1.195,5.53410e+03,8.15003e+03,3.73511e-15,4.96828e-08
12822067615.5,1.196,5.55562e+03,8.15236e+03,3.71850e-15,4.96531e-08
12825819844.7,1.196,5.57759e+03,8.15472e+03,3.70169e-15,4.96226e-08
12829637917.2,1.196,5.60000e+03,8.15712e+03,3.68468e-15,4.95914e-08
12833522988.2,1.197,5.62286e+03,8.15955e+03,3.66748e-15,4.95593e-08
12837476233.6,1.197,5.64620e+03,8.16202e+03,3.65007e-15,4.95264e-08
12841498849.5,1.197,5.67002e+03,8.16452e+03,3.63246e-15,4.94927e-08
12845592053.3,1.198,5.69433e+03,8.16706e+03,3.61465e-15,4.94581e-08
12849757083.7,1.198,5.71914e+03,8.16963e+03,3.59663e-15,4.94225e-08
12853995201.0,1.199,5.74447e+03,8.17224e+03,3.57842e-15,4.93861e-08
12858307687.8,1.199,5.77032e+03,8.17489e+03,3.55999e-15,4.93486e-08
12862695849.0,1.199,5.79671e+03,8.17757e+03,3.54137e-15,4.93102e-08
12867161012.6,1.200,5.82365e+03,8.18029e+03,3.52254e-15,4.92708e-08
12871704529.8,1.200,5.85115e+03,8.18305e+03,3.50351e-15,4.92304e-08
12876327775.5,1.201,5.87923e+03,8.18585e+03,3.48427e-15,4.91889e-08
12881032148.9,1.201,5.90791e+03,8.18868e+03,3.46483e-15,4.91464e-08
12885819073.4,1.202,5.93719e+03,8.19155e+03,3.44518e-15,4.91027e-08
12890689997.7,1.202,5.96708e+03,8.19447e+03,3.42533e-15,4.90579e-08
12895646395.8,1.203,5.99761e+03,8.19742e+03,3.40527e-15,4.90119e-08
12900689767.6,1.203,6.02880e+03,8.20041e+03,3.38501e-15,4.89648e-08
12905821639.3,1.203,6.06064e+03,8.20344e+03,3.36455e-15,4.89164e-08
12911043563.7,1.204,6.09317e+03,8.20651e+03,3.34388e-15,4.88667e-08
12916357121.3,1.204,6.12640e+03,8.20962e+03,3.32301e-15,4.88158e-08
12921763919.8,1.205,6.16034e+03,8.21277e+03,3.30193e-15,4.87635e-08
12927265595.5,1.205,6.19501e+03,8.21597e+03,3.28066e-15,4.87099e-08
12932863813.3,1.206,6.23044e+03,8.21920e+03,3.25918e-15,4.86549e-08
12938560267.3,1.207,6.26663e+03,8.22248e+03,3.23751e-15,4.85985e-08
12944356681.2,1.207,6.30362e+03,8.22579e+03,3.21563e-15,4.85406e-08
12950254809.3,1.208,6.34141e+03,8.22915e+03,3.19355e-15,4.84812e-08
12956256436.2,1.208,6.38003e+03,8.23255e+03,3.17128e-15,4.84203e-08
12962363378.2,1.209,6.41950e+03,8.23600e+03,3.14882e-15,4.83578e-08
12968577483.3,1.209,6.45984e+03,8.23948e+03,3.12615e-15,4.82937e-08
12974900632.1,1.210,6.50107e+03,8.24301e+03,3.10330e-15,4.82280e-08
12981334737.9,1.211,6.54322e+03,8.24658e+03,3.08025e-15,4.81605e-08
12987881747.9,1.211,6.58630e+03,8.25020e+03,3.05702e-15,4.80914e-08
12994543643.1,1.212,6.63035e+03,8.25385e+03,3.03360e-15,4.80204e-08
13001322439.7,1.212,6.67539e+03,8.25755e+03,3.00999e-15,4.79477e-08
13008220189.0,1.213,6.72144e+03,8.26130e+03,2.98620e-15,4.78731e-08
13015238978.3,1.214,6.76854e+03,8.26508e+03,2.96222e-15,4.77966e-08
13022380931.6,1.214,6.81670e+03,8.26891e+03,2.93807e-15,4.77181e-08
13029648210.2,1.215,6.86595e+03,8.27279e+03,2.91374e-15,4.76377e-08
13037043013.2,1.216,6.91633e+03,8.27670e+03,2.88923e-15,4.75552e-08
13044567578.4,1.216,6.96786e+03,8.28066e+03,2.86456e-15,4.74706e-08
13052224182.8,1.217,7.02058e+03,8.28467e+03,2.83971e-15,4.73839e-08
13060015143.5,1.218,7.07451e+03,8.28871e+03,2.81470e-15,4.72950e-08
13067942818.0,1.219,7.12970e+03,8.29280e+03,2.78953e-15,4.72038e-08
13076009605.5,1.219,7.18616e+03,8.29693e+03,2.76420e-15,4.71104e-08
13084217946.9,1.220,7.24394e+03,8.30110e+03,2.73871e-15,4.70146e-08
13092570326.4,1.221,7.30308e+03,8.30531e+03,2.71307e-15,4.69164e-08
13101069271.4,1.222,7.36361e+03,8.30957e+03,2.68728e-15,4.68157e-08
13109717353.7,1.222,7.42556e+03,8.31387e+03,2.66134e-15,4.67126e-08
13118517190.6,1.223,7.48899e+03,8.31821e+03,2.63526e-15,4.66068e-08
13127471444.8,1.224,7.55392e+03,8.32259e+03,2.60905e-15,4.64985e-08
13136582826.1,1.225,7.62040e+03,8.32700e+03,2.58270e-15,4.63875e-08
13145854091.7,1.226,7.68848e+03,8.33146e+03,2.55622e-15,4.62737e-08
13155288047.2,1.227,7.75819e+03,8.33596e+03,2.52962e-15,4.61571e-08
13164887547.5,1.228,7.82959e+03,8.34050e+03,2.50290e-15,4.60376e-08
13174655497.5,1.229,7.90273e+03,8.34507e+03,2.47606e-15,4.59152e-08
13184594853.0,1.229,7.97765e+03,8.34968e+03,2.44911e-15,4.57898e-08
13194708622.0,1.230,8.05440e+03,8.35433e+03,2.42205e-15,4.56613e-08
13204999864.9,1.231,8.13304e+03,8.35901e+03,2.39490e-15,4.55297e-08
13215471696.0,1.232,8.21362e+03,8.36372e+03,2.36765e-15,4.53948e-08
13226127284.3,1.233,8.29619e+03,8.36847e+03,2.34030e-15,4.52567e-08
13236969854.3,1.234,8.38083e+03,8.37325e+03,2.31288e-15,4.51152e-08
13248002687.0,1.235,8.46758e+03,8.37807e+03,2.28537e-15,4.49704e-08
13259229121.2,1.236,8.55651e+03,8.38291e+03,2.25779e-15,4.48220e-08
13270652554.2,1.237,8.64768e+03,8.38778e+03,2.23014e-15,4.46700e-08
13282276442.7,1.239,8.74116e+03,8.39268e+03,2.20243e-15,4.45144e-08
13294104304.4,1.240,8.83703e+03,8.39761e+03,2.17466e-15,4.43550e-08
13306139718.6,1.241,8.93535e+03,8.40256e+03,2.14684e-15,4.41918e-08
13318386327.3,1.242,9.03619e+03,8.40753e+03,2.11898e-15,4.40248e-08
13330847836.4,1.243,9.13964e+03,8.41252e+03,2.09108e-15,4.38537e-08
13343528017.1,1.244,9.24576e+03,8.41754e+03,2.06316e-15,4.36786e-08
13356430706.6,1.245,9.35466e+03,8.42257e+03,2.03520e-15,4.34993e-08
13369559809.3,1.247,9.46640e+03,8.42762e+03,2.00723e-15,4.33158e-08
13382919298.3,1.248,9.58109e+03,8.43269e+03,1.97924e-15,4.31279e-08
13396513216.3,1.249,9.69881e+03,8.43776e+03,1.95126e-15,4.29356e-08
13410345677.1,1.251,9.81965e+03,8.44285e+03,1.92327e-15,4.27388e-08
13424420866.6,1.252,9.94372e+03,8.44795e+03,1.89529e-15,4.25373e-08
13438743044.0,1.253,1.00711e+04,8.45305e+03,1.86733e-15,4.23312e-08
13453316543.6,1.255,1.02019e+04,8.45816e+03,1.83939e-15,4.21202e-08
13468145775.4,1.256,1.03363e+04,8.46327e+03,1.81148e-15,4.19043e-08
13483235226.9,1.257,1.04743e+04,8.46838e+03,1.78361e-15,4.16834e-08
13498589464.4,1.259,1.06161e+04,8.47348e+03,1.75579e-15,4.14574e-08
13514213134.4,1.260,1.07619e+04,8.47859e+03,1.72801e-15,4.12261e-08
13530110964.7,1.262,1.09116e+04,8.48368e+03,1.70030e-15,4.09895e-08
13546287766.3,1.263,1.10655e+04,8.48877e+03,1.67265e-15,4.07475e-08
13562748434.4,1.265,1.12237e+04,8.49384e+03,1.64507e-15,4.05000e-08
13579497950.4,1.266,1.13863e+04,8.49890e+03,1.61758e-15,4.02467e-08
13596541382.7,1.268,1.15535e+04,8.50395e+03,1.59018e-15,3.99878e-08
13613883889.1,1.270,1.17254e+04,8.50897e+03,1.56287e-15,3.97229e-08
13631530717.6,1.271,1.19023e+04,8.51398e+03,1.53566e-15,3.94521e-08
13649487208.3,1.273,1.20842e+04,8.51896e+03,1.50857e-15,3.91753e-08
13667758795.1,1.275,1.22713e+04,8.52392e+03,1.48159e-15,3.88922e-08
13686351007.3,1.276,1.24639e+04,8.52885e+03,1.45475e-15,3.86029e-08
13705269471.1,1.278,1.26620e+04,8.53374e+03,1.42803e-15,3.83072e-08
13724519911.5,1.280,1.28659e+04,8.53861e+03,1.40146e-15,3.80050e-08
13744108154.0,1.282,1.30758e+04,8.54344e+03,1.37503e-15,3.76962e-08
13764040126.1,1.284,1.32919e+04,8.54824e+03,1.34876e-15,3.73808e-08
13784321859.7,1.285,1.35144e+04,8.55300e+03,1.32265e-15,3.70586e-08
13804959492.1,1.287,1.37436e+04,8.55771e+03,1.29671e-15,3.67296e-08
13825959268.8,1.289,1.39795e+04,8.56239e+03,1.27096e-15,3.63938e-08
13847327544.4,1.291,1.42226e+04,8.56702e+03,1.24538e-15,3.60509e-08
13869070785.3,1.293,1.44730e+04,8.57161e+03,1.22000e-15,3.57011e-08
13891195571.2,1.295,1.47310e+04,8.57615e+03,1.19482e-15,3.53442e-08
13913708597.6,1.297,1.49968e+04,8.58065e+03,1.16985e-15,3.49802e-08
13936616677.0,1.300,1.52708e+04,8.58509e+03,1.14509e-15,3.46091e-08
13959926741.9,1.302,1.55531e+04,8.58948e+03,1.12055e-15,3.42308e-08
13983645846.1,1.304,1.58441e+04,8.59383e+03,1.09624e-15,3.38455e-08
14007781167.3,1.306,1.61442e+04,8.59812e+03,1.07216e-15,3.34530e-08
14032340009.4,1.309,1.64535e+04,8.60235e+03,1.04832e-15,3.30535e-08
14057329803.9,1.311,1.67724e+04,8.60653e+03,1.02474e-15,3.26470e-08
14082758113.4,1.313,1.71012e+04,8.61066e+03,1.00140e-15,3.22335e-08
14108632632.6,1.316,1.74404e+04,8.61473e+03,9.78333e-16,3.18131e-08
14134961191.5,1.318,1.77901e+04,8.61874e+03,9.55529e-16,3.13860e-08
14161751757.6,1.321,1.81508e+04,8.62269e+03,9.32999e-16,3.09523e-08
14189012438.1,1.323,1.85229e+04,8.62657e+03,9.10748e-16,3.05122e-08
14216751482.3,1.326,1.89067e+04,8.63040e+03,8.88783e-16,3.00657e-08
14244977284.5,1.328,1.93025e+04,8.63416e+03,8.67109e-16,2.96132e-08
14273698386.2,1.331,1.97109e+04,8.63785e+03,8.45730e-16,2.91547e-08
14302923478.8,1.334,2.01321e+04,8.64148e+03,8.24654e-16,2.86907e-08
14332661406.3,1.337,2.05667e+04,8.64504e+03,8.03883e-16,2.82212e-08
14362921167.6,1.339,2.10149e+04,8.64852e+03,7.83424e-16,2.77467e-08
14393711919.9,1.342,2.14773e+04,8.65193e+03,7.63281e-16,2.72674e-08
14425042980.8,1.345,2.19543e+04,8.65525e+03,7.43457e-16,2.67837e-08
14456923831.5,1.348,2.24463e+04,8.65850e+03,7.23958e-16,2.62959e-08
14489364119.6,1.351,2.29538e+04,8.66165e+03,7.04785e-16,2.58044e-08
14522373662.1,1.354,2.34772e+04,8.66472e+03,6.85943e-16,2.53097e-08
14555962447.9,1.357,2.40170e+04,8.66768e+03,6.67434e-16,2.48120e-08
14590140641.5,1.361,2.45736e+04,8.67055e+03,6.49262e-16,2.43118e-08
14624918585.8,1.364,2.51476e+04,8.67330e+03,6.31428e-16,2.38097e-08
14660306805.0,1.367,2.57394e+04,8.67594e+03,6.13935e-16,2.33059e-08
